artist_name,track_name,track_id,track_popularity,artist_id,artist_popularity,artist_genres,artist_followers
Drayton Farley,Pitchin' fits,2m4Rz3Pn5tN7MFth0kHgSL,66,05o2ENqv0CV8aD6BWKEaBD,53,['modern country pop'],63691
Deep Horizon Waves,Pause The Noise,0mDQqx2jS7Da0kok7oUiiJ,71,5aw5WfeOV5ThlwFcfaK9JO,50,"['water', 'white noise']",436
Sleepy Hallow,1999,5SnQILxl7lE7J8bRgM3NSb,68,6EPlBSH2RSiettczlz7ihV,74,"['brooklyn drill', 'nyc rap']",1691472
Jordan Davis,Almost Maybes,1BVzLiBS3MWmXzqcxBFJDt,67,77kULmXAQ6vWer7IIHdGzI,71,"['contemporary country', 'country road']",1106397
Rvssian,Nostálgico,2BEcap3xJtmiPaHKyfQi4e,77,1fctva4kpRbg2k3v7kwRuS,64,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",2539904
Trippie Redd,Matt Hardy 999,2W5cWH1DZ19KFA6n7G1eiK,67,6Xgp2XMz1fhVYe7i6yNAax,79,"['melodic rap', 'rap', 'trap']",9223149
Scotty McCreery,It Matters To Her,4aSRUXfKuBbmje0eXNukuL,66,6ZV6lGY0prbqpTD0Md8i29,59,"['contemporary country', 'country', 'country road', 'modern country rock']",950731
Morgan Wallen,Neon Eyes,3kOi5KZTcCOdqFlUjF9CDZ,66,4oUHIQIBe0LHzYfvXNW4QM,85,['contemporary country'],7951705
Jameson Rodgers,Cold Beer Calling My Name,67wUHsoXdZ8UOLt6rodpQ9,67,5pyVHz7lcfqKoV9BflFYwN,54,"['contemporary country', 'country pop', 'modern country pop', 'modern country rock']",78902
Pentatonix,We Wish You A Merry Christmas,7fu9Qxb3dloPFtIDAlmPRx,71,26AHtbjWKiwYzsoGoUZq53,80,"['a cappella', 'viral pop']",3678599
Taylor Swift,dorothea,66tOfHVH3aUrscg8vExRV4,70,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
SpotemGottem,Beat Box 4 (with NLE Choppa),2LbNkvmYabhVf9jBCVeLm7,67,3Y2MLcrD3ZQXRXmtn4fZQx,51,"['florida drill', 'florida rap']",521475
Xavi,Amigos con Derecho,2eXvwd7kOvTWVfd9Kinx2x,76,3Me35AWHCGqW4sZ7bWWJt1,78,"['corrido', 'sad sierreno']",645762
All Night Chill Makers,Noise & Sleep,2E691vZJRMdpiiHFjd5YUi,72,2i0PdFbccjRzAc6ZZPwk5O,50,"['water', 'white noise']",357
Troye Sivan,Angel Baby,2m6Ko3CY1qXNNja8AlugNc,78,3WGpXCj9YhhfX11TToZcXP,79,"['australian pop', 'pop', 'viral pop']",8080981
Isaiah Rashad,RIP Young,6BiCjPFN5rM9JPy5eP5mCs,68,6aaMZ3fcfLv4tEbmY7bjRM,67,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']",1368328
Polo Gonzalez,Sencillo Soy,2cVqu4Y1kveK3KuL1aXgNj,70,0OpXeanba0vYnyoft00BP6,63,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",607985
Rick Flemm,"Twinkle, Twinkle, Little Star",0auI02VsQeSX5DJ3e17Bmh,73,3Z7sI9OvtPJDAtjrZQKIAE,53,['instrumental lullaby'],668
Kane Brown,Memory,34chhNX59Wo9HMFCsI3K8Y,68,3oSJ7TBVCWMDMiYjXNiCKE,71,"['black americana', 'contemporary country', 'country', 'country road']",5248031
Moneybagg Yo,Wockesha,0nqhKXDjsyBMvbeWmgijD0,67,3tJoFztHeIJkJWMrx0td2f,74,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",4203378
Rauw Alejandro,Todo De Ti,4fSIb4hdOQ151TILNsSEaF,77,1mcTU81TzQhprhouKaTkpq,86,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",19901196
Morgan Wallen,Me On Whiskey,6RhqlFP8FOZLZ4GWqokALY,65,4oUHIQIBe0LHzYfvXNW4QM,85,['contemporary country'],7951705
Nessa Barrett,i hope ur miserable until ur dead,4ka1FkKAMde6dQAFFMXKac,69,7pwufEBGfggjoI8twqlsmQ,67,"['alt z', 'social media pop']",1195151
StyccO,Calmed By Rest,4Enk3Ss0Mp6L8eCgL2WbEv,71,1QGbGUg3knUksMO2zgHQxD,49,['white noise'],67
Adele,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,77,4dpARuHxo51G3z768sgnrY,84,"['british soul', 'pop', 'pop soul', 'uk pop']",53177093
Flows of Sleep,Farifax Rain,5xhJMhyDHNzFS2FCDSQTp7,71,1MAazf048soVcELWMYehho,54,['rain'],596
BONES,GoHardHuh,7v6zWoWAcqvOLQHWr9abJN,68,5v2WhpA59TJSdPh7LCx1lN,72,"['cloud rap', 'dark trap']",1463134
Cochise,POCKET ROCKET,1FKG2wgJ75wS9MFNVZFiWd,70,46HzS7yz0c9udVwtbHk1sx,64,"['plugg', 'pluggnb', 'rage rap']",634862
Chlöe,Have Mercy,5SixeLvPsYpk7qq9lo5xYg,70,1FtBEIWAwvw5ymBen5GICR,58,['contemporary r&b'],384643
Peso Pluma,La Melena,4w5hSBHaXu849xt0g9eeDg,70,12GqGscKJx3aE4t07u7eVZ,90,"['corridos tumbados', 'sad sierreno']",10051151
Taylor Swift,I Almost Do (Taylor's Version),2r9CbjYgFhtAmcFv1cSquB,71,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
Tory Lanez,Pink Dolphin Sunset (feat. Tee),6GGmABM6AMwMzEhK7szqJT,69,2jku7tDXc6XoB6MO2hFuqg,80,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",6253762
Lyn Lapid,Candy Cane Kisses,0BZQBuRR8NN4NweUyw68Vj,67,4pfy05cNNTacuOQ6SiSu4v,61,['gen z singer-songwriter'],584024
Corey Kent,Ain't My Day,4UaVc38NkRhcyFYklkgxbf,66,3sUpZrkehiGBaMzs2h9Mmc,63,"['modern country pop', 'texas country']",118570
The Frequency Shifters,Brown Noise for the Sleep Deprived,43qwdaLc45ICgUQDkrHtRU,69,7MbxdnkfBJ2STy1K8VzbzJ,49,"['color noise', 'white noise']",384
beabadoobee,Cologne,1NaDK3atogQEn9glK5fYuy,68,35l9BRT7MXmM8bv2WDQiyB,75,"['bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie']",2898141
Kelly Clarkson,Rockin' Around the Christmas Tree,2O3v6UgFhJT1achAJ0aNSA,69,3BmGtnKgCSGYIUhmivXKWX,81,"['dance pop', 'pop', 'talent show']",10295637
Morgan Wallen,More Surprised Than Me,5NhcE6cuJjVYyVEKp97zOt,66,4oUHIQIBe0LHzYfvXNW4QM,85,['contemporary country'],7951705
Relaxcation,Clarity,0MAlsJSQfEgP9VjUtNQL8Q,71,1Iww3Y4gDbNvjkqnjUzIZu,50,['rain'],292
Pooh Shiesty,Neighbors (feat. BIG30),2xlOJSbScxrHHOmlNmILpD,65,5F1aAS1duwlzExnPs3l2Xe,67,"['memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']",1381665
Luis R Conriquez,Me Metí En El Ruedo,7KNSQcLwrl3bNEuV1OVHtv,72,0pePYDrJGk8gqMRbXrLJC8,79,"['corrido', 'corridos tumbados', 'norteno', 'sad sierreno', 'sierreno']",4037342
Taylor Swift,Holy Ground (Taylor's Version),7J4b3LVCIGO4CMBDFLPoP6,70,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
Bleed The Wicked Menace,Satanic Panic,6ClOCtJhmZ2WmunnR9vJ8D,68,36lCD1wpgG2iZFY57owCNi,57,[],27150
Morgan Wallen,Wonderin’ Bout The Wind,2p6hbwOB2u5hI4Uc8FDNL3,65,4oUHIQIBe0LHzYfvXNW4QM,85,['contemporary country'],7951705
KSLV Noh,Disaster,29e4KOBzZDOX6qnpYbjwoW,75,2ElMqlv5py0QFIVXUff627,62,['drift phonk'],351224
ZillaKami,Black Cats,6OfnUW7ojHMgfubWVOeCkN,67,4G1zP5i0r57g1c1CxrPhfM,66,['dark trap'],474971
Maverick City Music,"I Thank God (feat. Dante Bowe, Maryanne Joshua George & Aaron Moses)",3IBHk8pwBYyzlKYGVmoWQt,67,58r1rB5t3VF5X6yXGPequV,69,"['sda a cappella', 'worship']",1476453
Drake,IMY2 (with Kid Cudi),7F9cT6hIRhnFCYP6GKS0tf,68,3TVXtAsR1Inumwj472S9r4,96,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",83173873
$uicideboy$,"If Self-Destruction Was an Olympic Event, I’d Be Tonya Harding",5ikjIVLHoBrgaZ0zNrn6Ty,66,1VPmR4DJC1PlOtd0IADAO0,84,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']",6486691
Stephanie Beatriz,Waiting On A Miracle,3oRW9ZGPRbLRMneQ5lwflt,69,5PYToRCsrnvikZg3yl2JMr,62,"['hollywood', 'movie tunes']",43155
NF,JUST LIKE YOU,7tTRFVlFzk6yTnoMcParmi,69,6fOMl44jA4Sp5b9PpYCkzz,78,"['hip hop', 'pop rap']",9326839
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 02 (Continuous No Gaps)",7sOcihlC2dRgOfFGEaEYlB,69,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
J. Cole,l e t . g o . m y . h a n d (with Bas & 6LACK),0GAyuCo975IHGxxiLKDufB,68,6l3HvQ5sa6mXTsMTB19rO5,85,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",22256849
J. Cole,i n t e r l u d e,08LwMWf5Tcfsd752EPzFV0,68,6l3HvQ5sa6mXTsMTB19rO5,85,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",22256849
The Kid LAROI,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),6ilmDtTR9yGrZCIOnMLNQy,68,2tIP7SsRs7vjIcLrU85W8J,80,['australian hip hop'],4982947
Saweetie,Best Friend (feat. Doja Cat),20BOju91NaEFK5Py4VJ2pp,69,6cK3NBO6uP7hh0oyuVELFl,67,"['cali rap', 'trap queen']",2002525
Fuerza Regida,Los Mire Con Talento,1trAoZKkvVjuuQpUzTI6KV,70,0ys2OFYzWYB5hRDLCsBqxt,87,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",6335385
Megan Thee Stallion,Thot Shit,5zNW5ARjYhJQJz1AChP33n,68,181bsRPaVXVlUKXrxwZfHK,76,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']",8298758
Cardi B,Up,1XXimziG1uhM0eDNCZCrUl,70,4kYSro6naA4h99UJvo89HB,78,"['pop', 'rap']",22876493
NIKI,Every Summertime,68HocO7fx9z0MgDU0ZPHro,79,2kxP07DLgs4xlWz8YHlvfh,75,['indonesian r&b'],3283586
ROSÉ,On The Ground,2pn8dNVSpYnAtlKFC8Q0DJ,73,3eVa5w3URK5duf6eyVDbu9,65,['k-pop'],5145969
Asana Ventus,Wind Low Frequencies Part 2,7xLU1kiMAeExhb6fQydrda,70,3D8uKbNS9NX6q57gX9b08V,50,['white noise'],109
Taylor Swift,Forever Winter (Taylor's Version) (From The Vault),3oGVx9RBmiYGv5ZCecWLkx,70,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
BigXthaPlug,Big Stepper,0uq2cBrdJ9iHEkFHuyWPPG,64,6qxpnaukVayrQn6ViNvu9I,72,['southern hip hop'],308405
Laufey,Best Friend,5zQR0qoA4S1Iwj2bAwW03a,69,7gW0r5CkdEUMm42w9XpyZO,79,['gen z singer-songwriter'],2452676
Memo Boy,Brian is the Most Beautiful,3lhLML5eIwmPnw2xWKosZX,70,2jwC7uml6QVgLBfx1Hbtek,56,['weirdcore'],241065
Fred again..,Marea (we’ve lost dancing),5Z8Dj3LtbyCMiwE86rhg2f,78,4oLeXFyACqeem2VImYeBFe,76,"['edm', 'house', 'stutter house']",1146795
Gerardo Ortiz,Tranquilito,2LJRoFOtMGLnSxJqlJuhge,74,4J13m9IZh03PEhoxAxRhXO,72,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sierreno']",7551065
Hensonn,Sahara,6nqdgUTiWt4JbABDurkxMI,77,0snouHYzOWSgxRBYMQsa3H,64,"['drift phonk', 'ukrainian phonk']",192965
TWICE,The Feels,308Ir17KlNdlrbVLHWhlLe,75,7n2Ycct7Beij7Dj7meI4X0,78,"['k-pop', 'k-pop girl group', 'pop']",19457704
Money Man,LLC,53JqTGiqfRuNwC54WAIG6H,66,3Rx4PJ7SP6unkOk5elPUK7,67,"['memphis hip hop', 'southern hip hop', 'trap']",579679
Junior H,Disfruto Lo Malo,46DU5gYWY2vjE79mbhX4Wv,71,7Gi6gjaWy3DxyilpF1a8Is,88,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",12344201
Rod Wave,What's Wrong,1jNapyyVxPB4X6gewQjEM8,65,45TgXXqMDdF8BkjA83OM7z,79,['florida rap'],6162251
Polo G,Unapologetic (with NLE Choppa),45vDAZmpEf8BGVd1EA9yLA,67,6AgTAQt8XS6jRWi4sX7w49,80,"['chicago rap', 'rap']",10554297
Tornillo,Un Dia Todo Se Termina,4h3D9YX8raIWdDaDyiopow,69,5OGraDcSkO4oTWthkm77WL,67,['mexican hip hop'],914689
Justin Bieber,Off My Face,3T03rPwlL8NVk1yIaxeD8U,77,1uNFoZAHBGtllmzznpCI3s,88,"['canadian pop', 'pop']",74695731
Taylor Swift,Hey Stephen (Taylor’s Version),550erGcdD9n6PnwxrvYqZT,70,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
KA$HDAMI,Reparations!,4qAyNOBPAMIs1oiBe8q94U,66,4YEl33ar2WlUSF94Yh9CCf,56,"['aesthetic rap', 'dream plugg', 'pluggnb']",315011
Morgan Wallen,Your Bartender,01FvQEvHETjWqcDpQDJdTb,65,4oUHIQIBe0LHzYfvXNW4QM,85,['contemporary country'],7951705
Ryan Hurd,Chasing After You,3MkXV52jXtsG4pvKp4cGE8,65,7lDVEkjIURPMyUYwoQRrpw,53,"['contemporary country', 'country pop', 'country road', 'modern country rock']",250940
Natanael Cano,Porte Exuberante,4DdnffqoFr9wDRlCACNmGf,76,0elWFr7TW8piilVRYJUe4P,85,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",10046587
Lil Tecca,NEVER LEFT,0soNGRgFn7aq1T4LXtFDMb,67,4Ga1P7PMIsmqEZqhYZQgDo,79,"['melodic rap', 'pluggnb', 'rap']",6703121
Joyner Lucas,Your Heart,2DTpP3caqX3QdJIEoS83mD,67,6C1ohJrd5VydigQtaGy5Wa,68,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",2128751
Stellar,Bad Dream,4vDGc8mD9kHbC2Yy6pF6SE,71,5yw4tA8D5uG7tT3NaDvq10,65,['social media pop'],523675
BoyWithUke,Two Moons,5GxUKIEkMXXZo1Tif0IzfC,71,1Cd373x8qzC7SNUg5IToqp,73,['sad rap'],3882828
Yeat,Off Tha Lot,0hMoGEOU0ogjOAJCzMAczN,69,3qiHUAX7zY4Qnjx8TNUzVx,82,"['pluggnb', 'rage rap']",3789597
Kevin Gates,Big Gangsta,03ERnTvSV5fy8WAyvA4uNP,65,1gPhS1zisyXr5dHTYZyiMe,71,"['baton rouge rap', 'rap', 'southern hip hop', 'trap']",6072992
Eminem,Killer (feat. Jack Harlow & Cordae) - Remix,7zl7kehxesNEo2pYkKXTSe,70,7dGJo4pcD2V6oG8kP0tJRR,89,"['detroit hip hop', 'hip hop', 'rap']",79861908
keshi,beside you,1Fhb9iJPufNMZSwupsXiRe,74,3pc0bOVB5whxmD50W79wwO,73,['chill r&b'],3265962
Drakeo the Ruler,Talk To Me,3Kwdm0iLyEiRB8InsZoo6n,67,0p4ViyfJUTW0IT4SCBLexf,59,['cali rap'],347367
Grupo Marca Registrada,El Doctor,2g12ZAzSIybDe6QC3w9DYl,72,1gW6pz5n1aK249L0GvfQCC,79,"['corrido', 'norteno', 'sad sierreno']",3511866
Morgan Wade,Wilder Days,2vubFQgAJO5SeuVa7ytIHc,66,4eYE8Z6cfEHEdG22lTyucP,53,['modern country pop'],115017
"Tyler, The Creator",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),7z4xW9WY86uH3gd1V9pfCM,67,4V8LLVI7PbaPR0K2TGSxFF,83,"['hip hop', 'rap']",13526376
Homixide Gang,5unna,2M1LHRfp0vsJKjKfKxOUx3,67,2ojqsY1ycYzZOpLDBBwHPU,63,['rage rap'],272588
Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4IQkfUsrwXol38VV3U7t7T,71,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
girl in red,.,4r1AqGpB9YrXV2ivcrqfJY,71,3uwAm6vQy7kWPS2bciKWx9,74,"['bedroom pop', 'indie pop', 'norwegian indie', 'pov: indie']",6733783
A Boogie Wit da Hoodie,Man in the Mirror,7uLFOXgLrS90tEYPO1DGXy,68,31W5EY0aAly4Qieq6OFu6I,79,"['melodic rap', 'rap', 'trap']",7895458
Cochren & Co.,One Day,15eJjGIuCDEtF6ph4Hd3eR,68,50hkKRxo0g8Ck4JqlwoJr4,59,['ccm'],60512
Trippie Redd,Rich MF (feat. Lil Durk),1geOe7YkJHbsoRdNU0IvGS,66,6Xgp2XMz1fhVYe7i6yNAax,79,"['melodic rap', 'rap', 'trap']",9223149
Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,4cG7HUWYHBV6R6tHn1gxrl,80,7i9j813KFoSBMldGqlh2Z1,64,"['house', 'pop dance', 'uk dance']",122480
ZillaKami,Space Cowboy,1Ndx4AI3Bco1Ewc84OrOQP,65,4G1zP5i0r57g1c1CxrPhfM,66,['dark trap'],474971
Drake,In The Bible (with Lil Durk & Giveon),61S79KIVA4I9FXbnsylEHT,69,3TVXtAsR1Inumwj472S9r4,96,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",83173873
Tate McRae,rubberband,05ABOPiW13nqIedJfqmfPM,70,45dkTj5sMRSjrmBSBeiHym,86,"['alt z', 'pop']",4373747
Taylor Swift,Stay Stay Stay (Taylor's Version),7eQj6r5PIdYKEIZjucBMcq,70,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
Still Woozy,Window,42Fm8hxhh8i0Zx0Si7XIxd,69,4iMO20EPodreIaEl8qW66y,65,"['bedroom pop', 'oakland indie', 'pov: indie']",951811
Money Man,Blockchain,6XZV5Kkm3UIYMVmwDPQSSi,64,3Rx4PJ7SP6unkOk5elPUK7,67,"['memphis hip hop', 'southern hip hop', 'trap']",579679
Shouse,Love Tonight (David Guetta Remix Edit),2prnn41CblB8B4yWACDljP,79,2TcGJdSOiOvITBzhvfX8XB,64,['aussietronica'],129026
Falling into Pink,Pink Noise for Sleeping,2ex3O9bv4muJcuVI3BQbtj,70,6GpFiBAVovOVJfK7OTWnxN,50,['color noise'],608
Hotel Ugly,Piggypink,7oe04qLMdQxHXhcGIfShXf,68,35WVTyRnKAoaGExqgktVyb,73,['modern indie pop'],490403
Carrie Underwood,Favorite Time Of Year,2aq7ZO1is1czoQAh076QFU,65,4xFUf1FHVy696Q1JQZMTRj,70,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'dance pop', 'pop']",5905397
Xavier Wulf,TOP DEAD CENTER,2iBSQ45DFXrUPBRXs0jUuW,66,3uo0ix4Y67XHVWBhXXIY1S,69,"['cloud rap', 'dark trap', 'memphis hip hop', 'underground hip hop']",816743
Logan Mize,Grew Apart,73aofsDvxQznhWLfgQ5gBz,66,7tje8UB3cuR1ZfeJx2U38T,51,"['contemporary country', 'country pop', 'country road', 'modern country rock']",107599
Ray Charles,Hit the Road Jack,5dUMh0ugelpKfoFp3qChuK,76,1eYhYunlNJlDoQhtYBvPsi,66,"['classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",2156756
CYPARISS,EMPTY DREAMS,2HhzV3FY4eZGueF0KpXZUo,74,1GzMtNyLiP1oM7yW0DyRhP,54,"['anime phonk', 'chill phonk']",33912
TileKid,you not the same,4txrAyGAWA9JqZzoNHiPRh,71,7HaSqpaqnOWSaqvezpdhX4,53,['ambient lo-fi'],25911
Jeremy Zucker,this is how you fall in love,1aEsTgCsv8nOjEgyEoRCpS,74,3gIRvgZssIb9aiirIg0nI3,68,"['alt z', 'electropop', 'pop']",2241154
Brent Faiyaz,Paper Soldier (feat. Joony),0ReoK9isNvJmI7nV2iJcNR,67,3tlXnStJ1fFhdScmQeLpuG,83,"['r&b', 'rap']",5147389
Passeggiate Al Chiaro,Ipnotizzato Dal Rumore Bianco,47MRiOYDPxibheDghy2Hum,69,5HosxAwsGzGX5RzY3XfXPC,48,['white noise'],50
vaultboy,everything sucks,3z06k8YF9CqX0CGFrlekOK,74,0K87f3owemzI8NUCoEIXOB,62,['singer-songwriter pop'],230780
Taylor Swift,You’re Not Sorry (Taylor’s Version),6iiAfo4wTA2CVC3Uwx9uh8,69,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
The Kid LAROI,ALWAYS DO,7gCe88FGMlkyURLPxglbAo,69,2tIP7SsRs7vjIcLrU85W8J,80,['australian hip hop'],4982947
Majid Jordan,Stars Align (with Drake),5hTl2uxJGd1sbLtovguuuk,69,4HzKw8XcD0piJmDrrPRCYk,66,"['canadian contemporary r&b', 'canadian hip hop']",935113
NF,CLOUDS,1mvI5pGoh84IiFSbWxEkGH,69,6fOMl44jA4Sp5b9PpYCkzz,78,"['hip hop', 'pop rap']",9326839
Taylor Swift,The Moment I Knew (Taylor's Version),0NRHj8hDwwmSPaA41o379r,69,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
Austin Farwell,New Home (Slowed),6h6runZeeczWEuEW2pFvYW,71,3gfeKrOBLlmoaUXfGJzmS5,62,['ambient lo-fi'],104933
Everywhere Brown Noise,Brown Noise Sleep,1wvBsgAAOSOsGvedOeoAPP,68,4r6joVLgbTD7M07z1KIooA,51,['color noise'],287
Moneybagg Yo,Rookie Of The Year,7aVjnFsARHuTBZzkR6rYOR,65,3tJoFztHeIJkJWMrx0td2f,74,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",4203378
Dijon,The Dress,0YMe6PHRbeDcN7KJdCG0bW,68,0knGpCTbmG4ctl1wzYRZs4,55,['bedroom soul'],315420
Luna Li,2516,0R6sz2EUOMSM3qaZHEpG63,67,4ZAk3yVJdtf1CFnTiG08U3,53,"['canadian garage rock', 'toronto indie']",119729
Mac Miller,Diablo,3BDpkLMkgrtrM3HckrVIXr,67,4LLpKhyESsyAXpc4laK94U,81,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",9870815
Bruno Mars,Skate,7jvCeWOSnJs2N3spqobWnO,71,0du5cEVh5yTK9QJze8zA0C,87,"['dance pop', 'pop']",52829147
Taylor Swift,The Lucky One (Taylor's Version),4e5ayHsOLJNLTGfjau2mEw,69,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
Billie Eilish,Male Fantasy,4ak9GGe6afmi2HbxEjvhIC,72,6qqNVTkY8uBg9cP3Jd7DAH,87,"['art pop', 'pop']",90084481
Taylor Swift,Don’t You (Taylor’s Version) (From The Vault),4uuEGH5SVuzkkSFjo2DEiY,69,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
Manny Laurenko,Space Boy,6R7cNOzIOsr44mcoHa2etH,64,6gpLXhxeNFNiz38dyNqJ1C,45,[],4899
Eslabon Armado,Una Peda,4Owj7xIXIFyNYIfHzL1YV8,67,0XeEobZplHxzM9QzFQWLiR,78,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",5100880
Lovejoy,Perfume,7ITzf6TxMKnUwgXfNRfMxI,69,33tFkBLsl6f8TjKkV0uF0C,67,"['pixel', 'pov: indie']",1464041
Pure Relaxing Vibes,Heavy Rain and Thunder Sounds,3E99VWJRC0oLpInL3Qo9mY,67,4XdPbkEAdTU7KDmfOCIakS,67,['rain'],11722
Justin Bieber,Ghost,5dPz35akJjPqb17yeqNwqH,75,1uNFoZAHBGtllmzznpCI3s,88,"['canadian pop', 'pop']",74695731
HAIM,Gasoline (feat. Taylor Swift),645Exr2lJIO45Guht3qyIa,64,4Ui2kfOqGujY81UcPrb5KE,64,"['indietronica', 'metropopolis']",1305612
Rauw Alejandro,Desenfocao',2CEf2gU5ZJamLXa3NrgAvA,73,1mcTU81TzQhprhouKaTkpq,86,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",19901196
Dayglow,Close To You,50PyquzZ9BaBwLZZd1AuuV,68,6eJa3zG1QZLRB3xgRuyxbm,63,"['austindie', 'indie rock', 'pov: indie']",936633
Coldplay,My Universe,3FeVmId7tL5YN8B7R3imoM,80,4gzpq5DPGxSnKTe4SA8HAU,86,"['permanent wave', 'pop']",48675474
Wacotron,Gram And A Hoodie,6CwadkgspvtRGHU6zJV004,65,4CAL0nDGvLhUfQEpwSLnUz,55,['southern hip hop'],55741
Morgan Wallen,Heartless - Wallen Album Mix,7iUmO03ChCW5VZdaycM4aX,65,4oUHIQIBe0LHzYfvXNW4QM,85,['contemporary country'],7951705
Boldy James,Great Adventures,47FkzJm1bUaIc0OaGZvslL,68,4fpwOzxFRMVGfd197dKIdY,59,"['alternative hip hop', 'boom bap', 'drumless hip hop']",175927
J. Worra,Check Out,2n6qz4opcJlHsEpI8030YM,73,4q0N3EI67tVnAeeaXbNQIj,54,"['bass house', 'tech house']",33927
Taylor Swift,Starlight (Taylor's Version),7A2cNLRT0YJc1yjxHlKihs,69,06HL4z0CvFAxyc27GXpf02,100,['pop'],96509805
Holding Absence,Afterlife,7ridH3hy4aXG6Kn1XomKrO,69,2tl280wIokrLjabzrSKTgU,54,"['metalcore', 'uk pop punk']",117094
Rauw Alejandro,La Old Skul,4Z8HZSApeddaRM2ovivUj4,74,1mcTU81TzQhprhouKaTkpq,86,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",19901196
White Noise Radiance,"Rain Sounds for Sleeping, Pt. 03 (Continuous No Gaps)",73M4pRtzAq3MuoZorJZHAl,68,0QUBaF6Rtta4TTmxYYfzux,77,['shush'],7319
Caskets,Glass Heart,1nxbn0COjeyH7MQZ27T3CR,69,2XIbOWDT5vZPW7jNyzdfcK,59,['metalcore'],130850
Drake,Lemon Pepper Freestyle (feat. Rick Ross),4FRW5Nza1Ym91BGV4nFWXI,68,3TVXtAsR1Inumwj472S9r4,96,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",83173873
Vizzionz,Ruido Blanco Por La Mañana,3fzhpLNMFSey1z987S7F15,70,3VU6EADz81WPaKVs9mP30w,48,['white noise'],108
Grupo Firme,En Tu Perra Vida,0ldT3gl7aGNzrJyd4b1CA4,74,1dKdetem2xEmjgvyymzytS,79,"['musica mexicana', 'norteno', 'sierreno']",11626151
Megan Thee Stallion,Thot Shit,7FdmHr87G79PDRGy9SPBkZ,67,181bsRPaVXVlUKXrxwZfHK,76,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']",8298758
Young Thug,Livin It Up (with Post Malone & A$AP Rocky),7zjEyeBsaw9gV0jofJLfOM,69,50co4Is1HCEo8bhOyUWKpn,82,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']",9293759
That Mexican OT,Texas Meskin,75IMe3gZ0yAm550CQzDV2Z,63,3BAgmPNIK5IJl7zMK1wvMA,68,['texas latin rap'],483630
GoodBooks,Leni (Crystal Castles vs GoodBooks),6slWUMiyoNNWcQGu6tkTlH,72,0pwItbAKmeSTovWzxzkkbg,51,['sped up'],18717
